id,order_id,product_id,product_option_id,quantity,unit_price,total_price
860,335,10,31,2,303091,606182
861,335,2,8,2,565098,1130196
862,335,1,2,1,339286,339286
863,336,10,27,2,303091,606182
864,336,2,7,2,565098,1130196
865,336,8,24,2,373029,746058
866,336,1,5,2,339286,678572
867,337,4,15,3,373029,1119087
868,337,2,6,3,565098,1695294
869,337,9,25,2,373029,746058
870,338,5,18,3,373029,1119087
871,339,1,3,1,339286,339286
872,339,5,16,1,373029,373029
873,339,1,1,1,339286,339286
874,340,3,9,3,207660,622980
875,340,10,31,1,303091,303091
876,341,4,14,3,373029,1119087
877,342,8,24,3,373029,1119087
878,342,10,27,1,303091,303091
879,342,10,27,1,303091,303091
880,343,3,10,3,207660,622980
881,343,3,12,2,207660,415320
882,344,3,11,1,207660,207660
883,345,4,14,2,373029,746058
884,345,9,26,3,373029,1119087
885,345,8,24,2,373029,746058
886,345,6,21,1,251461,251461
887,346,7,22,1,46000,46000
888,347,1,3,3,339286,1017858
889,347,3,10,2,207660,415320
890,347,1,3,3,339286,1017858
891,347,9,25,3,373029,1119087
892,348,3,11,1,207660,207660
893,348,1,1,2,339286,678572
894,349,2,6,2,565098,1130196
895,349,1,5,1,339286,339286
896,350,10,30,2,303091,606182
897,350,10,29,1,303091,303091
898,350,1,1,2,339286,678572
899,350,10,31,2,303091,606182
900,351,3,9,2,207660,415320
901,351,8,24,3,373029,1119087
902,351,2,7,2,565098,1130196
903,352,4,13,1,373029,373029
904,352,4,15,3,373029,1119087
905,352,3,9,1,207660,207660
906,352,4,15,3,373029,1119087
907,353,2,7,3,565098,1695294
908,354,6,19,3,251461,754383
909,354,2,7,1,565098,565098
910,354,4,15,2,373029,746058
911,354,3,12,3,207660,622980
912,355,7,22,3,46000,138000
913,355,10,30,3,303091,909273
914,355,5,18,1,373029,373029
915,356,10,28,2,303091,606182
916,356,3,10,3,207660,622980
917,356,1,3,3,339286,1017858
918,357,1,4,1,339286,339286
919,357,3,12,1,207660,207660
920,357,3,10,3,207660,622980
921,357,1,3,1,339286,339286
922,358,9,26,2,373029,746058
923,358,1,1,3,339286,1017858
924,359,10,31,2,303091,606182
925,359,4,13,3,373029,1119087
926,359,9,26,2,373029,746058
927,359,4,14,2,373029,746058
928,360,10,29,1,303091,303091
929,360,5,18,3,373029,1119087
930,360,7,22,2,46000,92000
931,361,5,17,2,373029,746058
932,361,10,32,3,303091,909273
933,362,2,7,3,565098,1695294
934,362,7,22,3,46000,138000
935,362,5,17,1,373029,373029
936,362,8,24,2,373029,746058
937,363,3,9,1,207660,207660
938,364,10,30,1,303091,303091
939,364,2,8,3,565098,1695294
940,365,3,9,2,207660,415320
941,365,6,20,2,251461,502922
942,365,10,28,3,303091,909273
943,366,3,12,2,207660,415320
944,367,3,10,3,207660,622980
945,367,4,15,1,373029,373029
946,368,8,23,3,373029,1119087
947,368,3,10,3,207660,622980
948,369,8,24,3,373029,1119087
949,370,3,11,2,207660,415320
950,370,3,11,1,207660,207660
951,371,4,15,3,373029,1119087
952,371,3,10,3,207660,622980
953,372,4,13,2,373029,746058
954,372,1,4,2,339286,678572
955,372,6,19,2,251461,502922
956,372,10,27,2,303091,606182
957,373,6,21,1,251461,251461
958,373,6,20,1,251461,251461
959,373,1,5,2,339286,678572
960,373,6,20,1,251461,251461
961,374,1,4,2,339286,678572
962,375,3,10,2,207660,415320
963,375,3,11,1,207660,207660
964,376,3,11,3,207660,622980
965,376,10,27,2,303091,606182
966,376,4,13,1,373029,373029
967,376,8,23,1,373029,373029
968,377,5,18,1,373029,373029
969,377,9,26,1,373029,373029
970,378,4,14,2,373029,746058
971,378,3,10,3,207660,622980
972,379,6,21,1,251461,251461
973,379,2,8,3,565098,1695294
974,379,6,20,3,251461,754383
975,380,10,31,1,303091,303091
976,381,6,20,1,251461,251461
977,381,10,30,1,303091,303091
978,381,1,5,3,339286,1017858
979,381,7,22,2,46000,92000
980,382,9,25,2,373029,746058
981,383,10,30,2,303091,606182
982,384,10,32,2,303091,606182
983,384,4,15,3,373029,1119087
984,385,2,6,3,565098,1695294
985,386,5,16,3,373029,1119087
986,386,10,32,3,303091,909273
987,386,10,28,2,303091,606182
988,387,2,7,2,565098,1130196
989,388,5,17,3,373029,1119087
990,388,7,22,2,46000,92000
991,388,5,17,2,373029,746058
992,389,1,1,1,339286,339286
993,390,5,16,3,373029,1119087
994,390,10,32,1,303091,303091
995,390,10,28,3,303091,909273
996,390,5,18,1,373029,373029
997,391,9,25,3,373029,1119087
998,391,9,25,1,373029,373029
999,391,2,7,3,565098,1695294
1000,391,2,7,3,565098,1695294
1001,392,2,8,1,565098,565098
1002,393,10,27,2,303091,606182
1003,393,1,3,2,339286,678572
1004,393,10,29,2,303091,606182
1005,394,9,26,3,373029,1119087
1006,395,1,2,1,339286,339286
1007,395,3,12,1,207660,207660
1008,395,7,22,1,46000,46000
1009,395,6,19,2,251461,502922
1010,396,10,30,2,303091,606182
1011,397,8,23,2,373029,746058
1012,397,5,16,2,373029,746058
1013,397,10,29,1,303091,303091
1014,398,10,30,3,303091,909273
1015,398,5,17,1,373029,373029
1016,398,4,14,3,373029,1119087
1017,399,9,26,2,373029,746058
1018,399,3,12,2,207660,415320
1019,399,2,6,2,565098,1130196
1020,400,4,15,2,373029,746058
1021,400,6,20,1,251461,251461
1022,400,2,6,3,565098,1695294
1023,401,6,21,3,251461,754383
1024,401,10,32,3,303091,909273
1025,401,3,12,2,207660,415320
1026,401,4,13,2,373029,746058
1027,402,8,23,2,373029,746058
1028,402,10,29,2,303091,606182
1029,402,3,11,1,207660,207660
1030,402,6,21,1,251461,251461
1031,403,4,13,3,373029,1119087
1032,404,6,19,3,251461,754383
1033,404,3,12,2,207660,415320
1034,404,1,5,1,339286,339286
1035,405,2,6,3,565098,1695294
1036,406,5,17,1,373029,373029
1037,406,7,22,3,46000,138000
1038,406,8,23,2,373029,746058
1039,406,3,9,2,207660,415320
1040,407,6,19,3,251461,754383
1041,408,6,21,1,251461,251461
1042,409,1,3,1,339286,339286
1043,409,3,10,3,207660,622980
1044,409,5,18,1,373029,373029
1045,409,10,32,1,303091,303091
1046,410,5,16,1,373029,373029
1047,410,10,29,3,303091,909273
1048,411,3,10,1,207660,207660
1049,411,6,19,1,251461,251461
1050,412,10,31,2,303091,606182
1051,413,4,13,2,373029,746058
1052,413,3,12,3,207660,622980
1053,413,9,26,3,373029,1119087
1054,413,9,25,3,373029,1119087
1055,414,8,24,2,373029,746058
1056,414,10,28,2,303091,606182
1057,414,8,24,1,373029,373029
1058,415,8,23,1,373029,373029
1059,415,3,9,2,207660,415320
1060,415,5,16,3,373029,1119087
1061,416,2,7,3,565098,1695294
1062,416,10,31,3,303091,909273
1063,417,2,7,3,565098,1695294
1064,417,4,15,3,373029,1119087
1065,417,8,23,3,373029,1119087
1066,418,10,30,2,303091,606182
1067,418,1,4,2,339286,678572
1068,419,10,32,3,303091,909273
1069,419,10,28,1,303091,303091
1070,419,3,11,1,207660,207660
1071,419,10,29,3,303091,909273
1072,420,8,23,2,373029,746058
1073,421,1,5,3,339286,1017858
1074,421,8,23,1,373029,373029
1075,422,5,17,3,373029,1119087
1076,422,1,2,3,339286,1017858
1077,422,10,32,2,303091,606182
1078,423,9,26,1,373029,373029
1079,423,10,29,2,303091,606182
1080,424,7,22,1,46000,46000
1081,424,10,27,1,303091,303091
1082,424,6,21,1,251461,251461
1083,425,8,23,3,373029,1119087
1084,426,1,5,3,339286,1017858
1085,427,10,27,3,303091,909273
1086,428,4,13,1,373029,373029
1087,428,3,12,1,207660,207660
1088,429,10,32,3,303091,909273
1089,430,7,22,1,46000,46000
1090,431,9,26,3,373029,1119087
1091,432,10,27,2,303091,606182
1092,432,10,31,1,303091,303091
1093,432,7,22,1,46000,46000
1094,432,2,7,2,565098,1130196
1095,433,3,12,3,207660,622980
1096,433,10,28,2,303091,606182
1097,433,10,32,1,303091,303091
1098,434,5,17,2,373029,746058
1099,434,4,13,1,373029,373029
1100,435,2,6,2,565098,1130196
1101,435,10,29,1,303091,303091
1102,435,5,17,1,373029,373029
1103,436,1,4,3,339286,1017858
1104,437,2,7,1,565098,565098
1105,437,1,1,3,339286,1017858
1106,437,1,1,1,339286,339286
1107,438,9,25,2,373029,746058
1108,438,1,2,3,339286,1017858
1109,438,8,24,1,373029,373029
1110,439,4,13,3,373029,1119087
1111,439,10,32,1,303091,303091
1112,440,8,23,1,373029,373029
1113,440,3,10,3,207660,622980
1114,441,3,12,2,207660,415320
1115,441,3,12,3,207660,622980
1116,441,3,10,2,207660,415320
1117,442,1,3,3,339286,1017858
1118,443,6,20,2,251461,502922
1119,444,8,23,3,373029,1119087
1120,445,3,11,1,207660,207660
1121,445,10,32,1,303091,303091
1122,446,7,22,2,46000,92000
1123,446,9,25,2,373029,746058
1124,447,1,5,2,339286,678572
1125,448,8,24,1,373029,373029
1126,448,5,16,2,373029,746058
1127,449,9,26,1,373029,373029
1128,449,8,23,1,373029,373029
1129,450,2,7,3,565098,1695294
1130,450,2,6,3,565098,1695294
1131,450,6,21,3,251461,754383
1132,450,9,26,3,373029,1119087
1133,451,6,19,2,251461,502922
1134,451,3,9,2,207660,415320
1135,452,6,19,3,251461,754383
1136,452,10,28,2,303091,606182
1137,453,9,25,1,373029,373029
1138,453,10,32,1,303091,303091
1139,453,10,32,1,303091,303091
1140,453,6,21,3,251461,754383
1141,454,9,25,2,373029,746058
1142,454,10,32,2,303091,606182
1143,454,1,4,3,339286,1017858
1144,454,1,3,1,339286,339286
1145,455,6,20,3,251461,754383
1146,456,6,21,3,251461,754383
1147,456,1,4,3,339286,1017858
1148,457,1,4,2,339286,678572
1149,458,4,13,2,373029,746058
1150,458,1,4,3,339286,1017858
1151,458,10,28,3,303091,909273
1152,458,3,12,3,207660,622980
1153,459,1,3,1,339286,339286
1154,459,2,7,2,565098,1130196
1155,459,3,12,1,207660,207660
1156,460,1,5,3,339286,1017858
1157,460,4,14,2,373029,746058
1158,460,4,14,3,373029,1119087
1159,461,1,3,2,339286,678572
1160,462,2,8,2,565098,1130196
1161,462,1,1,1,339286,339286
1162,463,3,12,2,207660,415320
1163,463,4,15,2,373029,746058
1164,463,9,26,1,373029,373029
1165,464,3,10,3,207660,622980
1166,464,5,16,3,373029,1119087
1167,465,10,28,3,303091,909273
1168,465,6,20,1,251461,251461
1169,465,5,18,2,373029,746058
1170,466,10,27,2,303091,606182
1171,467,5,18,1,373029,373029
1172,467,10,32,2,303091,606182
1173,467,1,1,3,339286,1017858
1174,467,9,26,1,373029,373029
1175,468,3,9,3,207660,622980
1176,468,4,15,1,373029,373029
1177,468,2,8,1,565098,565098
1178,468,3,11,2,207660,415320
1179,469,3,12,3,207660,622980
1180,470,3,11,3,207660,622980
1181,470,5,17,3,373029,1119087
1182,470,9,26,2,373029,746058
1183,471,6,19,3,251461,754383
1184,471,5,17,1,373029,373029
1185,471,2,8,2,565098,1130196
1186,472,2,6,3,565098,1695294
1187,472,10,32,1,303091,303091
1188,473,1,3,2,339286,678572
1189,473,10,31,1,303091,303091
1190,474,4,15,1,373029,373029
1191,475,3,12,1,207660,207660
1192,475,1,5,1,339286,339286
1193,475,10,28,3,303091,909273
1194,475,8,24,2,373029,746058
1195,476,10,29,3,303091,909273
1196,476,1,3,3,339286,1017858
1197,477,4,14,3,373029,1119087
1198,477,6,21,1,251461,251461
1199,478,3,10,2,207660,415320
1200,479,3,12,2,207660,415320
1201,479,10,30,1,303091,303091
1202,479,1,4,2,339286,678572
1203,480,3,10,2,207660,415320
1204,480,1,5,1,339286,339286
1205,480,3,12,3,207660,622980
1206,480,4,13,2,373029,746058
1207,481,1,2,2,339286,678572
1208,481,1,5,1,339286,339286
1209,481,6,19,3,251461,754383
1210,481,3,11,1,207660,207660
1211,482,1,4,1,339286,339286
1212,482,1,5,2,339286,678572
1213,482,1,2,3,339286,1017858
1214,483,6,21,2,251461,502922
1215,483,1,3,1,339286,339286
1216,484,4,15,1,373029,373029
1217,485,1,1,3,339286,1017858
1218,485,1,4,2,339286,678572
1219,485,2,8,1,565098,565098
1220,485,1,3,3,339286,1017858
1221,486,1,2,3,339286,1017858
1222,487,9,25,2,373029,746058
1223,487,9,25,2,373029,746058
1224,487,5,16,3,373029,1119087
1225,487,10,32,3,303091,909273
1226,488,8,23,3,373029,1119087
1227,488,10,30,2,303091,606182
1228,488,3,10,2,207660,415320
1229,489,4,15,1,373029,373029
1230,489,6,19,3,251461,754383
1231,489,3,12,2,207660,415320
1232,490,3,11,2,207660,415320
1233,490,1,2,2,339286,678572
1234,490,6,20,1,251461,251461
1235,491,10,30,2,303091,606182
1236,492,9,26,1,373029,373029
1237,492,8,23,1,373029,373029
1238,493,10,27,2,303091,606182
1239,493,10,30,3,303091,909273
1240,493,10,29,2,303091,606182
1241,493,9,25,2,373029,746058
1242,494,7,22,2,46000,92000
1243,494,9,26,1,373029,373029
1244,494,4,14,1,373029,373029
1245,495,4,13,3,373029,1119087
1246,495,4,13,3,373029,1119087
1247,496,10,30,3,303091,909273
1248,496,10,27,2,303091,606182
1249,496,6,20,1,251461,251461
1250,497,3,10,2,207660,415320
1251,497,2,7,3,565098,1695294
1252,497,10,29,2,303091,606182
1253,497,10,27,1,303091,303091
1254,498,4,14,2,373029,746058
1255,498,3,11,3,207660,622980
1256,499,10,28,1,303091,303091
1257,499,10,29,1,303091,303091
1258,499,4,14,2,373029,746058
1259,499,3,12,2,207660,415320
1260,500,9,26,3,373029,1119087
1261,500,4,13,1,373029,373029
1262,501,6,21,2,251461,502922
1263,501,5,16,3,373029,1119087
1264,501,3,9,2,207660,415320
1265,501,6,21,3,251461,754383
1266,502,2,7,1,565098,565098
1267,503,1,2,1,339286,339286
1268,504,7,22,1,46000,46000
1269,505,8,23,1,373029,373029
1270,505,3,10,1,207660,207660
1271,505,6,20,1,251461,251461
1272,506,6,21,3,251461,754383
1273,506,10,29,2,303091,606182
1274,506,7,22,3,46000,138000
1275,507,6,19,2,251461,502922
1276,507,2,7,3,565098,1695294
1277,508,3,10,1,207660,207660
1278,508,10,27,1,303091,303091
1279,509,3,11,3,207660,622980
1280,509,10,31,3,303091,909273
1281,509,5,18,3,373029,1119087
1282,509,5,16,1,373029,373029
1283,510,10,29,1,303091,303091
1284,510,1,3,1,339286,339286
1285,511,10,31,2,303091,606182
1286,511,10,31,1,303091,303091
1287,511,1,2,3,339286,1017858
1288,511,8,24,2,373029,746058
1289,512,10,29,1,303091,303091
1290,512,10,32,3,303091,909273
1291,513,7,22,1,46000,46000
1292,513,8,24,1,373029,373029
1293,513,3,12,1,207660,207660
1294,514,9,26,1,373029,373029
1295,514,2,8,3,565098,1695294
1296,514,4,13,3,373029,1119087
1297,515,6,19,3,251461,754383
1298,515,2,6,2,565098,1130196
1299,515,10,32,1,303091,303091
1300,516,3,11,2,207660,415320
1301,516,5,17,1,373029,373029
1302,516,5,18,3,373029,1119087
1303,516,1,2,2,339286,678572
1304,517,3,11,1,207660,207660
1305,517,5,16,3,373029,1119087
1306,517,6,20,2,251461,502922
1307,518,10,28,2,303091,606182
1308,518,1,3,2,339286,678572
1309,518,10,30,3,303091,909273
1310,518,2,6,2,565098,1130196
1311,519,3,9,3,207660,622980
1312,520,1,2,2,339286,678572
1313,521,4,13,2,373029,746058
1314,521,9,25,2,373029,746058
1315,521,1,3,3,339286,1017858
1316,521,5,18,3,373029,1119087
1317,522,7,22,2,46000,92000
1318,522,10,28,2,303091,606182
1319,522,7,22,1,46000,46000
1320,522,8,23,3,373029,1119087
1321,523,4,13,2,373029,746058
1322,523,6,19,2,251461,502922
1323,523,2,6,2,565098,1130196
1324,524,6,21,3,251461,754383
1325,525,1,2,1,339286,339286
1326,526,5,16,1,373029,373029
1327,527,8,24,1,373029,373029
1328,527,3,10,3,207660,622980
1329,528,2,6,1,565098,565098
1330,528,1,1,3,339286,1017858
1331,529,7,22,3,46000,138000
1332,530,3,10,3,207660,622980
1333,531,7,22,3,46000,138000
1334,531,2,7,3,565098,1695294
1335,531,2,8,1,565098,565098
1336,531,3,9,1,207660,207660
1337,532,3,12,1,207660,207660
1338,533,1,1,2,339286,678572
1339,534,4,14,1,373029,373029
1340,534,2,6,2,565098,1130196
1341,535,4,13,2,373029,746058
1342,535,4,13,3,373029,1119087
1343,535,10,32,3,303091,909273
1344,536,10,31,2,303091,606182
1345,536,1,4,2,339286,678572
1346,537,1,1,1,339286,339286
1347,537,3,12,1,207660,207660
1348,538,3,10,3,207660,622980
1349,538,4,13,3,373029,1119087
1350,538,2,8,3,565098,1695294
1351,539,4,13,1,373029,373029
1352,540,4,15,1,373029,373029
1353,540,9,26,3,373029,1119087
1354,540,6,19,3,251461,754383
1355,541,6,19,1,251461,251461
1356,541,10,28,2,303091,606182
1357,541,8,23,3,373029,1119087
1358,541,5,16,3,373029,1119087
1359,542,5,17,2,373029,746058
1360,543,1,5,1,339286,339286
1361,543,1,5,2,339286,678572
1362,544,1,4,3,339286,1017858
1363,544,10,28,1,303091,303091
1364,544,10,29,1,303091,303091
1365,545,6,21,3,251461,754383
1366,546,1,5,3,339286,1017858
1367,546,5,17,3,373029,1119087
1368,546,6,21,2,251461,502922
1369,547,10,31,2,303091,606182
1370,547,10,32,2,303091,606182
1371,547,10,32,2,303091,606182
1372,548,4,15,3,373029,1119087
1373,548,3,11,1,207660,207660
1374,549,10,27,2,303091,606182
1375,549,10,30,2,303091,606182
1376,549,9,26,2,373029,746058
1377,550,10,29,1,303091,303091
1378,550,3,10,3,207660,622980
1379,550,9,25,2,373029,746058
1380,550,1,2,1,339286,339286
1381,551,9,25,3,373029,1119087
1382,551,3,10,2,207660,415320
1383,551,8,24,1,373029,373029
1384,552,3,12,1,207660,207660
1385,552,3,12,1,207660,207660
1386,552,2,7,1,565098,565098
1387,552,9,26,2,373029,746058
1388,553,5,18,2,373029,746058
1389,553,4,13,1,373029,373029
1390,554,9,26,1,373029,373029
1391,554,6,20,3,251461,754383
1392,554,5,18,1,373029,373029
1393,554,4,13,2,373029,746058
1394,555,10,28,2,303091,606182
1395,555,3,11,2,207660,415320
1396,555,1,4,2,339286,678572
1397,555,2,7,1,565098,565098
1398,556,10,31,3,303091,909273
1399,556,6,19,1,251461,251461
1400,556,5,16,3,373029,1119087
1401,557,4,14,2,373029,746058
1402,557,10,32,1,303091,303091
1403,557,6,20,3,251461,754383
1404,557,3,11,2,207660,415320
1405,558,10,28,3,303091,909273
1406,558,2,8,3,565098,1695294
1407,558,3,9,3,207660,622980
1408,559,7,22,3,46000,138000
1409,559,8,24,3,373029,1119087
1410,559,3,9,2,207660,415320
1411,560,1,5,1,339286,339286
1412,560,10,29,2,303091,606182
1413,560,10,27,1,303091,303091
1414,560,4,14,2,373029,746058
1415,561,6,21,3,251461,754383
1416,561,10,31,2,303091,606182
1417,562,7,22,3,46000,138000
1418,562,4,13,1,373029,373029
1419,562,6,21,3,251461,754383
1420,563,5,16,1,373029,373029
1421,563,10,32,3,303091,909273
1422,564,1,2,2,339286,678572
1423,564,2,7,2,565098,1130196
1424,564,3,10,3,207660,622980
1425,564,6,21,1,251461,251461
1426,565,10,30,3,303091,909273
1427,565,5,18,1,373029,373029
1428,565,10,29,2,303091,606182
1429,565,4,13,2,373029,746058
1430,566,8,24,1,373029,373029
1431,566,10,31,1,303091,303091
1432,567,1,1,2,339286,678572
1433,567,8,23,3,373029,1119087
1434,568,3,10,2,207660,415320
1435,568,6,21,2,251461,502922
1436,568,6,21,3,251461,754383
1437,568,4,13,3,373029,1119087
1438,569,2,8,2,565098,1130196
1439,569,1,4,3,339286,1017858
1440,570,6,19,1,251461,251461
1441,570,9,25,2,373029,746058
1442,571,6,20,2,251461,502922
1443,572,3,10,2,207660,415320
1444,572,1,2,1,339286,339286
1445,573,2,6,2,565098,1130196
1446,573,10,30,1,303091,303091
1447,573,10,29,3,303091,909273
1448,573,9,25,3,373029,1119087
1449,574,10,29,2,303091,606182
1450,574,2,7,2,565098,1130196
1451,575,5,18,1,373029,373029
1452,575,10,30,2,303091,606182
1453,575,3,11,3,207660,622980
1454,575,3,9,2,207660,415320
1455,576,2,8,1,565098,565098
1456,577,10,31,2,303091,606182
1457,577,3,10,2,207660,415320
1458,577,9,25,3,373029,1119087
1459,578,10,28,3,303091,909273
1460,579,9,26,1,373029,373029
1461,579,6,21,3,251461,754383
1462,579,1,3,3,339286,1017858
1463,580,6,21,3,251461,754383
1464,580,1,3,3,339286,1017858
1465,580,1,4,3,339286,1017858
1466,581,10,32,1,303091,303091
1467,581,1,5,1,339286,339286
1468,582,2,7,3,565098,1695294
1469,582,3,11,3,207660,622980
1470,583,2,6,2,565098,1130196
1471,583,8,23,2,373029,746058
1472,584,10,27,2,303091,606182
1473,585,10,32,2,303091,606182
1474,586,10,27,3,303091,909273
1475,587,3,10,3,207660,622980
1476,587,2,6,1,565098,565098
1477,587,10,29,1,303091,303091
1478,587,2,8,2,565098,1130196
1479,588,5,16,1,373029,373029
1480,588,1,2,1,339286,339286
1481,589,10,31,1,303091,303091
1482,589,1,3,1,339286,339286
1483,590,3,10,1,207660,207660
1484,590,6,21,2,251461,502922
1485,591,9,26,1,373029,373029
1486,591,6,19,2,251461,502922
1487,591,1,2,3,339286,1017858
1488,591,10,27,3,303091,909273
1489,592,1,3,1,339286,339286
1490,593,4,14,1,373029,373029
1491,594,1,1,2,339286,678572
1492,594,2,6,3,565098,1695294
1493,594,8,24,3,373029,1119087
1494,594,3,11,2,207660,415320
1495,595,3,10,3,207660,622980
1496,595,1,1,3,339286,1017858
1497,596,5,18,3,373029,1119087
1498,596,8,24,3,373029,1119087
1499,596,9,25,1,373029,373029
1500,597,5,17,2,373029,746058
1501,597,4,13,2,373029,746058
1502,598,9,26,1,373029,373029
1503,598,6,19,2,251461,502922
1504,598,1,2,2,339286,678572
1505,599,4,14,1,373029,373029
1506,599,2,8,1,565098,565098
1507,599,9,25,1,373029,373029
1508,599,4,14,1,373029,373029
1509,600,4,14,3,373029,1119087
1510,600,6,20,2,251461,502922
1511,600,10,30,1,303091,303091
1512,601,5,17,1,373029,373029
1513,601,1,2,2,339286,678572
1514,602,4,14,1,373029,373029
1515,603,4,14,2,373029,746058
1516,603,9,25,3,373029,1119087
1517,603,6,21,2,251461,502922
1518,604,3,11,2,207660,415320
1519,604,10,31,3,303091,909273
1520,604,6,19,3,251461,754383
1521,604,5,16,1,373029,373029
1522,605,1,1,1,339286,339286
1523,606,1,1,2,339286,678572
1524,607,6,20,2,251461,502922
1525,608,3,11,1,207660,207660
1526,608,1,4,2,339286,678572
1527,608,4,14,3,373029,1119087
1528,608,4,13,2,373029,746058
1529,609,1,5,2,339286,678572
1530,609,10,27,3,303091,909273
1531,609,1,2,2,339286,678572
1532,610,2,8,2,565098,1130196
1533,611,5,17,2,373029,746058
1534,611,4,14,1,373029,373029
1535,612,10,31,1,303091,303091
1536,613,2,8,1,565098,565098
1537,614,10,30,3,303091,909273
1538,614,5,18,2,373029,746058
1539,615,10,31,1,303091,303091
