id,customer_id,order_date,due_date,ship_date,status,total_amount,shipping_fee,discount_amount,final_amount,payment_method,payment_status
284,445,2025-01-22,2025-01-30,9999-12-31,confirmed,678572,43000,99000,622572,cod,paid
285,24,2024-07-15,2024-07-25,2024-07-17,shipping,746058,17000,39000,724058,cod,pending
286,508,2025-01-22,2025-01-30,2025-01-23,shipping,303091,19000,88000,234091,cod,failed
287,7,2024-09-12,2024-09-21,2024-09-13,shipping,3116156,22000,55000,3083156,cod,refunded
288,568,2025-05-04,2025-05-13,9999-12-31,confirmed,4026745,26000,76000,3976745,cod,pending
289,374,2024-08-06,2024-08-11,2024-08-09,delivered,2070651,31000,85000,2016651,cod,refunded
290,151,2025-06-17,2025-06-22,9999-12-31,cancelled,3122450,35000,37000,3120450,cod,paid
291,756,2025-02-06,2025-02-12,9999-12-31,cancelled,1396983,40000,51000,1385983,cod,pending
292,11,2025-09-03,2025-09-13,9999-12-31,confirmed,1671485,19000,33000,1657485,cod,failed
293,385,2024-09-20,2024-09-28,2024-09-22,delivered,1656816,21000,46000,1631816,cod,refunded
294,266,2025-10-05,2025-10-15,2025-10-07,shipping,1811857,31000,86000,1756857,cod,failed
295,19,2025-07-03,2025-07-10,2025-07-06,shipping,622980,13000,28000,607980,cod,paid
296,759,2025-02-27,2025-03-09,2025-02-28,delivered,2441526,31000,58000,2414526,cod,paid
297,508,2024-07-12,2024-07-20,2024-07-14,shipping,1725269,16000,57000,1684269,cod,paid
298,719,2025-05-09,2025-05-16,2025-05-11,delivered,1760009,11000,91000,1680009,cod,paid
299,504,2024-11-17,2024-11-22,2024-11-20,shipping,2333903,33000,12000,2354903,cod,paid
300,587,2025-01-29,2025-02-05,2025-01-31,shipping,606182,50000,41000,615182,cod,refunded
301,869,2024-10-02,2024-10-07,2024-10-03,shipping,1624040,46000,60000,1610040,cod,paid
302,763,2024-11-19,2024-11-29,2024-11-21,delivered,1865145,22000,61000,1826145,cod,paid
303,182,2024-12-13,2024-12-18,2024-12-14,delivered,2039137,37000,16000,2060137,cod,pending
304,611,2025-06-28,2025-07-04,9999-12-31,confirmed,1725269,31000,64000,1692269,cod,paid
305,923,2025-05-13,2025-05-19,2025-05-14,shipping,339286,29000,39000,329286,cod,refunded
306,310,2025-07-03,2025-07-13,2025-07-05,delivered,1663656,44000,94000,1613656,cod,pending
307,370,2025-03-25,2025-04-04,2025-03-28,delivered,3559123,49000,100000,3508123,cod,refunded
308,156,2025-07-09,2025-07-19,2025-07-11,delivered,2195202,16000,48000,2163202,cod,paid
309,476,2025-06-02,2025-06-07,2025-06-05,delivered,2431748,24000,97000,2358748,cod,paid
310,485,2025-07-20,2025-07-27,2025-07-21,shipping,3211326,20000,32000,3199326,cod,failed
311,486,2025-02-05,2025-02-13,9999-12-31,pending,1873470,26000,44000,1855470,cod,paid
312,917,2025-08-16,2025-08-21,2025-08-19,shipping,1860066,28000,94000,1794066,cod,pending
313,418,2025-05-05,2025-05-10,9999-12-31,confirmed,2368067,44000,16000,2396067,cod,paid
314,336,2024-09-10,2024-09-20,2024-09-13,delivered,1085344,24000,50000,1059344,cod,failed
315,224,2025-05-21,2025-05-29,9999-12-31,confirmed,606182,21000,69000,558182,cod,pending
316,344,2025-10-17,2025-10-22,2025-10-20,delivered,1997069,21000,100000,1918069,cod,pending
317,138,2025-08-07,2025-08-17,2025-08-09,delivered,1762040,24000,52000,1734040,cod,paid
318,183,2025-07-04,2025-07-11,9999-12-31,confirmed,1695294,37000,63000,1669294,cod,paid
319,940,2025-06-02,2025-06-07,2025-06-04,shipping,622980,35000,62000,595980,cod,failed
320,562,2025-07-25,2025-07-30,2025-07-28,delivered,909273,10000,100000,819273,cod,paid
321,30,2024-12-17,2024-12-24,9999-12-31,confirmed,1624040,14000,25000,1613040,cod,paid
322,344,2024-08-16,2024-08-23,9999-12-31,pending,2201233,34000,21000,2214233,cod,refunded
323,662,2025-01-06,2025-01-13,2025-01-08,delivered,2331451,38000,95000,2274451,cod,refunded
324,549,2024-11-17,2024-11-22,2024-11-19,delivered,1730173,32000,27000,1735173,cod,refunded
325,22,2025-02-27,2025-03-07,9999-12-31,confirmed,1430503,37000,74000,1393503,cod,refunded
326,160,2025-08-17,2025-08-26,9999-12-31,pending,2653494,26000,89000,2590494,cod,paid
327,752,2025-01-11,2025-01-16,2025-01-12,shipping,1564804,42000,57000,1549804,cod,refunded
328,835,2025-07-14,2025-07-22,9999-12-31,confirmed,1303062,16000,35000,1284062,cod,paid
329,311,2025-07-28,2025-08-06,9999-12-31,confirmed,1534407,18000,31000,1521407,cod,paid
330,180,2024-11-12,2024-11-21,2024-11-13,shipping,415320,36000,64000,387320,cod,paid
331,762,2025-05-08,2025-05-15,2025-05-11,shipping,373029,31000,82000,322029,cod,failed
332,355,2025-07-29,2025-08-08,2025-07-31,delivered,2403841,31000,33000,2401841,cod,refunded
333,537,2025-09-21,2025-09-29,9999-12-31,pending,2126205,13000,54000,2085205,cod,paid
334,34,2025-06-24,2025-07-01,9999-12-31,confirmed,3690332,22000,28000,3684332,cod,paid
335,855,2025-06-29,2025-07-08,9999-12-31,confirmed,2075664,15000,64000,2026664,cod,pending
336,746,2025-05-01,2025-05-09,9999-12-31,confirmed,3161008,25000,82000,3104008,cod,failed
337,812,2025-08-06,2025-08-16,2025-08-07,delivered,3560439,22000,58000,3524439,cod,pending
338,651,2024-08-22,2024-08-27,2024-08-23,delivered,1119087,23000,73000,1069087,cod,paid
339,951,2025-09-09,2025-09-18,2025-09-10,delivered,1051601,19000,11000,1059601,cod,paid
340,478,2025-05-11,2025-05-20,2025-05-12,delivered,926071,13000,98000,841071,cod,failed
341,339,2025-09-06,2025-09-16,2025-09-07,shipping,1119087,33000,56000,1096087,cod,failed
342,509,2025-01-14,2025-01-20,9999-12-31,cancelled,1725269,22000,83000,1664269,cod,paid
343,855,2025-01-30,2025-02-06,2025-02-02,delivered,1038300,49000,18000,1069300,cod,failed
344,680,2024-12-20,2024-12-28,2024-12-22,shipping,207660,49000,99000,157660,cod,refunded
345,30,2025-07-10,2025-07-15,2025-07-11,delivered,2862664,48000,80000,2830664,cod,refunded
346,221,2025-04-27,2025-05-04,2025-04-28,delivered,46000,32000,58000,20000,cod,pending
347,100,2025-08-25,2025-08-31,2025-08-27,shipping,3570123,18000,98000,3490123,cod,paid
348,832,2024-07-29,2024-08-04,9999-12-31,confirmed,886232,25000,13000,898232,cod,paid
349,948,2024-07-18,2024-07-24,9999-12-31,confirmed,1469482,20000,45000,1444482,cod,paid
350,944,2025-03-03,2025-03-11,2025-03-06,delivered,2194027,36000,80000,2150027,cod,paid
351,55,2025-09-12,2025-09-20,2025-09-14,delivered,2664603,28000,21000,2671603,cod,pending
352,577,2025-05-15,2025-05-25,2025-05-16,delivered,2818863,40000,93000,2765863,cod,paid
353,540,2025-05-11,2025-05-21,2025-05-12,shipping,1695294,21000,46000,1670294,cod,failed
354,208,2024-12-21,2024-12-28,9999-12-31,confirmed,2688519,50000,67000,2671519,cod,pending
355,903,2024-11-10,2024-11-16,9999-12-31,cancelled,1420302,46000,21000,1445302,cod,paid
356,351,2024-08-09,2024-08-19,9999-12-31,confirmed,2247020,24000,93000,2178020,cod,paid
357,233,2025-08-23,2025-08-31,9999-12-31,cancelled,1509212,12000,52000,1469212,cod,refunded
358,251,2025-05-31,2025-06-06,9999-12-31,cancelled,1763916,29000,85000,1707916,cod,refunded
359,412,2025-05-17,2025-05-25,9999-12-31,confirmed,3217385,33000,17000,3233385,cod,paid
360,924,2025-10-04,2025-10-13,9999-12-31,cancelled,1514178,23000,82000,1455178,cod,paid
361,668,2025-06-18,2025-06-24,2025-06-21,shipping,1655331,23000,58000,1620331,cod,refunded
362,141,2025-06-16,2025-06-22,9999-12-31,confirmed,2952381,15000,18000,2949381,cod,refunded
363,961,2024-12-30,2025-01-07,9999-12-31,confirmed,207660,16000,93000,130660,cod,paid
364,984,2024-07-26,2024-08-03,2024-07-28,delivered,1998385,23000,100000,1921385,cod,paid
365,103,2024-07-14,2024-07-21,9999-12-31,confirmed,1827515,35000,82000,1780515,cod,paid
366,348,2024-11-19,2024-11-28,9999-12-31,confirmed,415320,45000,32000,428320,cod,paid
367,650,2025-01-25,2025-01-31,2025-01-26,delivered,996009,12000,17000,991009,cod,paid
368,122,2024-09-14,2024-09-24,9999-12-31,confirmed,1742067,14000,21000,1735067,cod,paid
369,496,2025-01-05,2025-01-12,2025-01-07,delivered,1119087,41000,40000,1120087,cod,paid
370,785,2025-08-11,2025-08-18,2025-08-12,delivered,622980,16000,53000,585980,cod,paid
371,430,2025-06-21,2025-06-30,2025-06-22,delivered,1742067,37000,86000,1693067,cod,refunded
372,635,2024-07-04,2024-07-13,2024-07-05,delivered,2533734,40000,34000,2539734,cod,refunded
373,646,2025-01-06,2025-01-13,9999-12-31,confirmed,1432955,15000,13000,1434955,cod,failed
374,610,2025-09-08,2025-09-17,2025-09-11,shipping,678572,43000,64000,657572,cod,paid
375,889,2024-11-29,2024-12-04,9999-12-31,confirmed,622980,10000,95000,537980,cod,failed
376,740,2024-12-30,2025-01-07,2025-01-01,delivered,1975220,30000,41000,1964220,cod,paid
377,214,2025-03-08,2025-03-13,2025-03-10,delivered,746058,19000,27000,738058,cod,paid
378,66,2025-03-18,2025-03-25,9999-12-31,confirmed,1369038,11000,35000,1345038,cod,paid
379,197,2025-08-02,2025-08-11,9999-12-31,cancelled,2701138,29000,43000,2687138,cod,paid
380,732,2025-04-04,2025-04-09,2025-04-06,shipping,303091,13000,41000,275091,cod,paid
381,379,2024-11-17,2024-11-22,2024-11-19,shipping,1664410,26000,33000,1657410,cod,paid
382,646,2025-04-17,2025-04-23,2025-04-19,delivered,746058,14000,89000,671058,cod,paid
383,395,2024-07-05,2024-07-13,2024-07-06,shipping,606182,16000,47000,575182,cod,paid
384,135,2024-09-22,2024-10-01,2024-09-25,delivered,1725269,41000,75000,1691269,cod,refunded
385,170,2025-05-23,2025-06-01,2025-05-25,delivered,1695294,22000,76000,1641294,cod,paid
386,879,2025-07-27,2025-08-05,2025-07-30,delivered,2634542,37000,65000,2606542,cod,refunded
387,931,2024-11-15,2024-11-25,9999-12-31,pending,1130196,11000,84000,1057196,cod,paid
388,149,2024-10-24,2024-11-03,2024-10-27,shipping,1957145,38000,15000,1980145,cod,pending
389,923,2024-08-08,2024-08-15,2024-08-11,delivered,339286,26000,92000,273286,cod,failed
390,260,2025-02-24,2025-03-03,9999-12-31,confirmed,2704480,12000,17000,2699480,cod,pending
391,846,2025-06-17,2025-06-23,2025-06-20,delivered,4882704,20000,26000,4876704,cod,paid
392,305,2025-01-30,2025-02-06,2025-01-31,delivered,565098,24000,29000,560098,cod,paid
393,228,2025-05-21,2025-05-28,2025-05-24,delivered,1890936,32000,14000,1908936,cod,refunded
394,982,2025-03-15,2025-03-24,2025-03-17,delivered,1119087,40000,64000,1095087,cod,paid
395,205,2025-05-15,2025-05-24,2025-05-18,shipping,1095868,22000,29000,1088868,cod,refunded
396,777,2025-07-08,2025-07-16,2025-07-10,shipping,606182,21000,30000,597182,cod,paid
397,125,2025-02-12,2025-02-17,2025-02-15,shipping,1795207,26000,40000,1781207,cod,failed
398,331,2024-11-24,2024-12-01,2024-11-27,delivered,2401389,35000,27000,2409389,cod,paid
399,347,2024-12-23,2024-12-29,2024-12-25,shipping,2291574,32000,54000,2269574,cod,paid
400,936,2025-04-19,2025-04-28,9999-12-31,confirmed,2692813,50000,77000,2665813,cod,paid
401,281,2024-08-01,2024-08-07,2024-08-03,delivered,2825034,39000,97000,2767034,cod,refunded
402,778,2025-07-17,2025-07-26,2025-07-20,delivered,1811361,31000,37000,1805361,cod,failed
403,825,2025-07-31,2025-08-05,9999-12-31,confirmed,1119087,14000,38000,1095087,cod,refunded
404,856,2025-03-30,2025-04-05,9999-12-31,confirmed,1508989,15000,33000,1490989,cod,paid
405,969,2025-07-30,2025-08-07,9999-12-31,confirmed,1695294,38000,63000,1670294,cod,paid
406,813,2024-08-16,2024-08-25,2024-08-19,shipping,1672407,16000,91000,1597407,cod,pending
407,147,2025-05-23,2025-06-02,2025-05-26,delivered,754383,25000,37000,742383,cod,refunded
408,57,2025-02-09,2025-02-16,2025-02-10,delivered,251461,42000,22000,271461,cod,pending
409,670,2025-10-06,2025-10-14,9999-12-31,confirmed,1638386,49000,79000,1608386,cod,paid
410,299,2025-04-02,2025-04-10,9999-12-31,confirmed,1282302,10000,55000,1237302,cod,paid
411,390,2024-07-19,2024-07-26,2024-07-22,delivered,459121,13000,17000,455121,cod,paid
412,638,2025-01-26,2025-02-03,2025-01-29,shipping,606182,14000,50000,570182,cod,refunded
413,1000,2024-11-05,2024-11-13,9999-12-31,confirmed,3607212,25000,40000,3592212,cod,refunded
414,582,2024-10-16,2024-10-24,9999-12-31,confirmed,1725269,37000,83000,1679269,cod,paid
415,308,2025-06-14,2025-06-21,2025-06-16,shipping,1907436,46000,28000,1925436,cod,pending
416,475,2025-03-25,2025-04-03,2025-03-26,shipping,2604567,39000,37000,2606567,cod,paid
417,493,2025-05-04,2025-05-09,2025-05-07,shipping,3933468,49000,97000,3885468,cod,pending
418,216,2025-10-04,2025-10-12,9999-12-31,confirmed,1284754,48000,26000,1306754,cod,paid
419,150,2025-10-16,2025-10-22,9999-12-31,pending,2329297,49000,93000,2285297,cod,paid
420,792,2025-02-17,2025-02-23,2025-02-18,shipping,746058,41000,11000,776058,cod,pending
421,930,2024-07-20,2024-07-25,2024-07-22,delivered,1390887,12000,70000,1332887,cod,paid
422,320,2025-03-23,2025-04-01,9999-12-31,confirmed,2743127,19000,71000,2691127,cod,paid
423,343,2025-03-20,2025-03-27,2025-03-21,delivered,979211,14000,73000,920211,cod,paid
424,360,2025-03-16,2025-03-24,2025-03-19,shipping,600552,40000,36000,604552,cod,paid
425,13,2024-10-28,2024-11-06,2024-10-30,shipping,1119087,35000,66000,1088087,cod,paid
426,415,2025-06-12,2025-06-18,2025-06-15,delivered,1017858,22000,66000,973858,cod,paid
427,903,2025-10-23,2025-10-31,2025-10-26,delivered,909273,12000,35000,886273,cod,paid
428,760,2024-09-01,2024-09-11,2024-09-04,delivered,580689,46000,42000,584689,cod,paid
429,150,2025-01-06,2025-01-11,9999-12-31,confirmed,909273,22000,53000,878273,cod,paid
430,947,2024-09-28,2024-10-04,2024-09-30,delivered,46000,49000,69000,26000,cod,refunded
431,378,2025-04-04,2025-04-10,2025-04-06,shipping,1119087,19000,58000,1080087,cod,paid
432,486,2025-06-12,2025-06-18,2025-06-14,shipping,2085469,14000,44000,2055469,cod,paid
433,580,2025-08-11,2025-08-19,2025-08-14,shipping,1532253,28000,53000,1507253,cod,paid
434,6,2024-11-19,2024-11-24,2024-11-20,shipping,1119087,34000,75000,1078087,cod,failed
435,171,2025-04-04,2025-04-13,2025-04-07,delivered,1806316,13000,85000,1734316,cod,failed
436,67,2024-07-11,2024-07-19,2024-07-13,delivered,1017858,28000,77000,968858,cod,failed
437,855,2025-03-01,2025-03-08,9999-12-31,cancelled,1922242,32000,26000,1928242,cod,refunded
438,966,2025-06-29,2025-07-05,2025-06-30,delivered,2136945,50000,33000,2153945,cod,failed
439,778,2024-12-27,2025-01-03,9999-12-31,confirmed,1422178,30000,13000,1439178,cod,refunded
440,945,2025-09-18,2025-09-24,9999-12-31,confirmed,996009,46000,98000,944009,cod,failed
441,987,2024-10-11,2024-10-21,2024-10-13,shipping,1453620,13000,94000,1372620,cod,paid
442,811,2025-03-23,2025-03-31,9999-12-31,confirmed,1017858,22000,41000,998858,cod,paid
443,41,2024-08-28,2024-09-07,2024-08-31,shipping,502922,23000,90000,435922,cod,paid
444,887,2024-10-09,2024-10-19,2024-10-10,delivered,1119087,42000,54000,1107087,cod,paid
445,299,2025-02-05,2025-02-13,9999-12-31,cancelled,510751,24000,90000,444751,cod,paid
446,754,2025-03-15,2025-03-25,2025-03-18,delivered,838058,25000,40000,823058,cod,paid
447,876,2025-04-07,2025-04-17,2025-04-09,delivered,678572,30000,10000,698572,cod,paid
448,524,2024-07-21,2024-07-31,2024-07-24,delivered,1119087,39000,18000,1140087,cod,paid
449,74,2025-03-22,2025-03-27,2025-03-24,delivered,746058,49000,92000,703058,cod,paid
450,417,2025-09-07,2025-09-13,9999-12-31,confirmed,5264058,17000,45000,5236058,cod,paid
451,562,2025-02-15,2025-02-21,2025-02-17,delivered,918242,26000,60000,884242,cod,refunded
452,79,2025-07-08,2025-07-16,2025-07-11,delivered,1360565,34000,47000,1347565,cod,paid
453,871,2024-08-01,2024-08-11,2024-08-04,shipping,1733594,16000,31000,1718594,cod,paid
454,328,2025-05-04,2025-05-11,2025-05-06,delivered,2709384,37000,51000,2695384,cod,refunded
455,614,2025-11-01,2025-11-10,2025-11-04,delivered,754383,42000,26000,770383,cod,paid
456,292,2024-08-03,2024-08-11,2024-08-05,delivered,1772241,12000,47000,1737241,cod,paid
457,925,2025-05-25,2025-05-30,2025-05-27,shipping,678572,36000,26000,688572,cod,paid
458,184,2024-10-14,2024-10-23,2024-10-17,delivered,3296169,25000,24000,3297169,cod,paid
459,697,2025-04-24,2025-04-29,9999-12-31,pending,1677142,38000,27000,1688142,cod,refunded
460,743,2024-12-05,2024-12-15,2024-12-06,shipping,2883003,47000,94000,2836003,cod,paid
461,336,2025-05-10,2025-05-17,9999-12-31,cancelled,678572,22000,16000,684572,cod,paid
462,629,2025-01-04,2025-01-10,2025-01-05,delivered,1469482,50000,11000,1508482,cod,paid
463,35,2025-09-18,2025-09-24,2025-09-20,delivered,1534407,40000,92000,1482407,cod,refunded
464,248,2025-09-10,2025-09-19,9999-12-31,confirmed,1742067,18000,94000,1666067,cod,paid
465,877,2025-08-13,2025-08-23,9999-12-31,pending,1906792,23000,16000,1913792,cod,paid
466,622,2025-07-21,2025-07-27,2025-07-22,delivered,606182,36000,43000,599182,cod,paid
467,501,2024-11-19,2024-11-29,2024-11-20,shipping,2370098,50000,55000,2365098,cod,paid
468,847,2025-05-09,2025-05-18,2025-05-10,delivered,1976427,20000,34000,1962427,cod,paid
469,627,2024-08-30,2024-09-09,2024-08-31,shipping,622980,22000,16000,628980,cod,paid
470,693,2025-05-04,2025-05-10,2025-05-07,delivered,2488125,33000,61000,2460125,cod,paid
471,359,2024-08-10,2024-08-15,9999-12-31,confirmed,2257608,11000,31000,2237608,cod,failed
472,471,2024-10-16,2024-10-21,9999-12-31,cancelled,1998385,10000,46000,1962385,cod,pending
473,173,2025-09-05,2025-09-13,9999-12-31,confirmed,981663,41000,79000,943663,cod,refunded
474,283,2025-08-28,2025-09-07,2025-08-31,delivered,373029,25000,41000,357029,cod,paid
475,88,2025-10-23,2025-10-30,9999-12-31,confirmed,2202277,19000,36000,2185277,cod,paid
476,115,2025-07-18,2025-07-26,2025-07-21,delivered,1927131,17000,59000,1885131,cod,paid
477,443,2025-07-09,2025-07-16,9999-12-31,cancelled,1370548,40000,63000,1347548,cod,paid
478,261,2024-12-21,2024-12-29,2024-12-23,delivered,415320,37000,29000,423320,cod,pending
479,291,2025-09-25,2025-09-30,2025-09-27,shipping,1396983,13000,96000,1313983,cod,paid
480,897,2024-10-04,2024-10-09,2024-10-06,delivered,2123644,17000,25000,2115644,cod,refunded
481,516,2024-08-05,2024-08-10,2024-08-07,delivered,1979901,28000,51000,1956901,cod,paid
482,710,2024-10-04,2024-10-09,9999-12-31,pending,2035716,46000,42000,2039716,cod,failed
483,611,2024-09-04,2024-09-11,9999-12-31,confirmed,842208,17000,58000,801208,cod,pending
484,764,2024-12-05,2024-12-13,2024-12-07,shipping,373029,10000,89000,294029,cod,paid
485,174,2025-03-19,2025-03-29,2025-03-22,shipping,3279386,25000,33000,3271386,cod,paid
486,26,2025-07-21,2025-07-31,2025-07-24,delivered,1017858,34000,66000,985858,cod,paid
487,363,2025-05-02,2025-05-11,2025-05-04,delivered,3520476,23000,48000,3495476,cod,refunded
488,547,2025-06-20,2025-06-25,2025-06-21,shipping,2140589,22000,100000,2062589,cod,paid
489,948,2025-09-11,2025-09-16,2025-09-12,delivered,1542732,33000,57000,1518732,cod,refunded
490,2,2024-12-27,2025-01-02,9999-12-31,confirmed,1345353,46000,89000,1302353,cod,paid
491,896,2025-09-22,2025-10-01,2025-09-23,shipping,606182,10000,23000,593182,cod,paid
492,186,2025-04-11,2025-04-20,9999-12-31,cancelled,746058,29000,18000,757058,cod,paid
493,716,2025-09-28,2025-10-03,2025-09-30,delivered,2867695,17000,16000,2868695,cod,paid
494,743,2025-05-24,2025-05-29,2025-05-25,shipping,838058,13000,100000,751058,cod,failed
495,26,2025-04-19,2025-04-27,2025-04-21,shipping,2238174,48000,70000,2216174,cod,paid
496,740,2024-10-08,2024-10-15,2024-10-09,delivered,1766916,16000,65000,1717916,cod,failed
497,453,2025-05-01,2025-05-07,2025-05-03,delivered,3019887,44000,40000,3023887,cod,paid
498,910,2024-12-07,2024-12-16,9999-12-31,pending,1369038,31000,66000,1334038,cod,paid
499,535,2025-03-07,2025-03-12,2025-03-08,shipping,1767560,30000,52000,1745560,cod,paid
500,798,2025-04-21,2025-05-01,2025-04-22,shipping,1492116,19000,29000,1482116,cod,failed
501,943,2025-01-17,2025-01-26,2025-01-18,shipping,2791712,44000,91000,2744712,cod,paid
502,998,2025-03-30,2025-04-08,2025-03-31,delivered,565098,47000,88000,524098,cod,paid
503,614,2025-05-27,2025-06-06,9999-12-31,confirmed,339286,22000,42000,319286,cod,paid
504,21,2024-09-15,2024-09-23,9999-12-31,confirmed,46000,28000,75000,-1000,cod,paid
505,52,2024-08-27,2024-09-03,9999-12-31,confirmed,832150,38000,36000,834150,cod,paid
506,712,2024-08-04,2024-08-14,2024-08-07,shipping,1498565,38000,40000,1496565,cod,failed
507,167,2025-05-17,2025-05-23,9999-12-31,confirmed,2198216,40000,22000,2216216,cod,paid
508,409,2024-12-22,2024-12-31,2024-12-25,delivered,510751,49000,87000,472751,cod,failed
509,774,2025-07-28,2025-08-05,2025-07-29,delivered,3024369,49000,17000,3056369,cod,paid
510,793,2025-01-15,2025-01-24,2025-01-16,shipping,642377,43000,23000,662377,cod,refunded
